tool_id,category,category_id,category_name,description
4905,,0,nan,nan
4918,,0,nan,nan
4919,,0,nan,nan
4925,,0,nan,nan
4933,,0,nan,nan
4937,,0,nan,nan
4941,,0,nan,nan
4942,,0,nan,nan
4943,,0,nan,nan
4945,,0,nan,nan
4956,,0,nan,nan
4958,,0,nan,nan
4961,,0,nan,nan
4962,,0,nan,nan
4963,,0,nan,nan
4982,,0,nan,nan
4985,,0,nan,nan
4989,,0,nan,nan
4990,,0,nan,nan
4992,,0,nan,nan
4997,,0,nan,nan
4999,,0,nan,nan
5004,,0,nan,nan
5005,,0,nan,nan
5006,,0,nan,nan
5008,,0,nan,nan
5017,,0,nan,nan
5035,,0,nan,nan
5037,,0,nan,nan
5040,,0,nan,nan
5041,,0,nan,nan
5042,,0,nan,nan
5044,,0,nan,nan
5051,,0,nan,nan
5054,,0,nan,nan
5062,,0,nan,nan
5067,,0,nan,nan
5075,,0,nan,nan
5077,,0,nan,nan
5079,,0,nan,nan
5086,,0,nan,nan
5093,,0,nan,nan
5096,,0,nan,nan
5100,,0,nan,nan
5101,,0,nan,nan
5113,,0,nan,nan
5118,,0,nan,nan
5122,,0,nan,nan
5126,,0,nan,nan
5127,,0,nan,nan
5130,,0,nan,nan
5131,,0,nan,nan
5142,,0,nan,nan
5147,,0,nan,nan
5148,,0,nan,nan
5154,,0,nan,nan
5158,,0,nan,nan
5165,,0,nan,nan
5170,,0,nan,nan
5174,,0,nan,nan
5175,,0,nan,nan
5183,,0,nan,nan
5184,,0,nan,nan
5190,,0,nan,nan
5193,,0,nan,nan
5196,,0,nan,nan
5198,,0,nan,nan
5204,,0,nan,nan
5210,,0,nan,nan
5212,,0,nan,nan
5229,,0,nan,nan
5233,,0,nan,nan
5237,,0,nan,nan
5244,,0,nan,nan
5253,,0,nan,nan
5254,,0,nan,nan
5256,,0,nan,nan
5261,,0,nan,nan
5273,,0,nan,nan
5277,,0,nan,nan
5281,,0,nan,nan
5282,,0,nan,nan
5284,,0,nan,nan
5286,,0,nan,nan
5289,,0,nan,nan
5290,,0,nan,nan
5294,,0,nan,nan
5298,,0,nan,nan
5301,,0,nan,nan
5303,,0,nan,nan
5306,,0,nan,nan
5315,,0,nan,nan
5319,,0,nan,nan
5326,,0,nan,nan
5328,,0,nan,nan
5330,,0,nan,nan
5332,,0,nan,nan
5335,,0,nan,nan
5344,,0,nan,nan
5350,,0,nan,nan
5353,,0,nan,nan
5357,,0,nan,nan
5361,,0,nan,nan
5364,,0,nan,nan
5365,,0,nan,nan
5373,,0,nan,nan
5382,,0,nan,nan
5384,,0,nan,nan
5385,,0,nan,nan
5388,,0,nan,nan
5389,,0,nan,nan
5400,,0,nan,nan
5404,,0,nan,nan
5408,,0,nan,nan
5409,,0,nan,nan
5410,,0,nan,nan
5421,,0,nan,nan
5423,,0,nan,nan
5424,,0,nan,nan
5428,,0,nan,nan
5432,,0,nan,nan
5442,,0,nan,nan
5443,,0,nan,nan
5446,,0,nan,nan
5448,,0,nan,nan
5452,,0,nan,nan
5472,,0,nan,nan
5474,,0,nan,nan
5475,,0,nan,nan
5481,,0,nan,nan
5485,,0,nan,nan
5487,,0,nan,nan
5492,,0,nan,nan
5496,,0,nan,nan
5497,,0,nan,nan
5500,,0,nan,nan
5503,,0,nan,nan
5505,,0,nan,nan
5516,,0,nan,nan
5517,,0,nan,nan
5521,,0,nan,nan
5525,,0,nan,nan
5537,,0,nan,nan
5539,,0,nan,nan
5542,,0,nan,nan
5546,,0,nan,nan
5559,,0,nan,nan
5560,,0,nan,nan
5566,,0,nan,nan
5573,,0,nan,nan
5583,,0,nan,nan
5586,,0,nan,nan
5590,,0,nan,nan
5593,,0,nan,nan
5598,,0,nan,nan
5600,,0,nan,nan
5601,,0,nan,nan
5602,,0,nan,nan
5612,,0,nan,nan
5614,,0,nan,nan
5617,,0,nan,nan
5618,,0,nan,nan
5621,,0,nan,nan
5622,,0,nan,nan
5630,,0,nan,nan
5633,,0,nan,nan
5637,,0,nan,nan
5638,,0,nan,nan
5645,,0,nan,nan
5648,,0,nan,nan
5649,,0,nan,nan
5656,,0,nan,nan
5657,,0,nan,nan
5664,,0,nan,nan
5668,,0,nan,nan
5672,,0,nan,nan
5678,,0,nan,nan
5680,,0,nan,nan
5682,,0,nan,nan
5683,,0,nan,nan
5685,,0,nan,nan
5709,,0,nan,nan
5711,,0,nan,nan
5713,,0,nan,nan
5719,,0,nan,nan
5721,,0,nan,nan
5724,,0,nan,nan
5733,,0,nan,nan
5734,,0,nan,nan
5745,,0,nan,nan
5752,,0,nan,nan
5755,,0,nan,nan
5757,,0,nan,nan
5762,,0,nan,nan
5772,,0,nan,nan
5773,,0,nan,nan
5778,,0,nan,nan
5782,,0,nan,nan
5783,,0,nan,nan
5784,,0,nan,nan
5787,,0,nan,nan
5788,,0,nan,nan
5792,,0,nan,nan
5793,,0,nan,nan
5794,,0,nan,nan
5795,,0,nan,nan
5799,,0,nan,nan
5801,,0,nan,nan
5807,,0,nan,nan
5811,,0,nan,nan
5812,,0,nan,nan
5815,,0,nan,nan
5822,,0,nan,nan
5828,,0,nan,nan
5829,,0,nan,nan
5831,,0,nan,nan
5833,,0,nan,nan
5835,,0,nan,nan
5840,,0,nan,nan
5841,,0,nan,nan
5843,,0,nan,nan
5845,,0,nan,nan
5847,,0,nan,nan
5850,,0,nan,nan
5851,,0,nan,nan
5860,,0,nan,nan
5862,,0,nan,nan
5872,,0,nan,nan
5877,,0,nan,nan
5879,,0,nan,nan
5884,,0,nan,nan
5891,,0,nan,nan
5893,,0,nan,nan
5896,,0,nan,nan
5897,,0,nan,nan
5908,,0,nan,nan
5917,,0,nan,nan
5920,,0,nan,nan
5937,,0,nan,nan
5949,,0,nan,nan
5950,,0,nan,nan
5958,,0,nan,nan
5959,,0,nan,nan
5962,,0,nan,nan
5968,,0,nan,nan
5973,,0,nan,nan
5985,,0,nan,nan
5986,,0,nan,nan
5992,,0,nan,nan
5993,,0,nan,nan
5995,,0,nan,nan
5998,,0,nan,nan
6002,,0,nan,nan
6004,,0,nan,nan
6009,,0,nan,nan
6012,,0,nan,nan
6023,,0,nan,nan
6035,,0,nan,nan
6037,,0,nan,nan
6042,,0,nan,nan
6045,,0,nan,nan
6056,,0,nan,nan
6062,,0,nan,nan
6065,,0,nan,nan
6072,,0,nan,nan
6076,,0,nan,nan
6078,,0,nan,nan
6087,,0,nan,nan
6088,,0,nan,nan
6090,,0,nan,nan
6091,,0,nan,nan
6094,,0,nan,nan
6114,,0,nan,nan
6116,,0,nan,nan
6127,,0,nan,nan
6131,,0,nan,nan
6140,,0,nan,nan
6142,,0,nan,nan
6143,,0,nan,nan
6146,,0,nan,nan
6147,,0,nan,nan
6152,,0,nan,nan
6155,,0,nan,nan
6157,,0,nan,nan
6162,,0,nan,nan
6170,,0,nan,nan
6174,,0,nan,nan
6175,,0,nan,nan
6177,,0,nan,nan
6178,,0,nan,nan
6180,,0,nan,nan
6182,,0,nan,nan
6186,,0,nan,nan
6190,,0,nan,nan
6195,,0,nan,nan
6199,,0,nan,nan
6206,,0,nan,nan
6213,,0,nan,nan
6217,,0,nan,nan
6219,,0,nan,nan
6228,,0,nan,nan
6237,,0,nan,nan
6240,,0,nan,nan
6241,,0,nan,nan
6244,,0,nan,nan
6247,,0,nan,nan
6248,,0,nan,nan
6250,,0,nan,nan
6251,,0,nan,nan
6258,,0,nan,nan
6270,,0,nan,nan
6273,,0,nan,nan
6275,,0,nan,nan
6276,,0,nan,nan
6286,,0,nan,nan
6287,,0,nan,nan
6292,,0,nan,nan
6297,,0,nan,nan
6298,,0,nan,nan
6303,,0,nan,nan
6309,,0,nan,nan
6310,,0,nan,nan
6316,,0,nan,nan
6317,,0,nan,nan
6322,,0,nan,nan
6323,,0,nan,nan
6327,,0,nan,nan
6333,,0,nan,nan
6334,,0,nan,nan
6343,,0,nan,nan
6348,,0,nan,nan
6349,,0,nan,nan
6352,,0,nan,nan
6355,,0,nan,nan
6357,,0,nan,nan
6369,,0,nan,nan
6370,,0,nan,nan
6373,,0,nan,nan
6375,,0,nan,nan
6378,,0,nan,nan
6379,,0,nan,nan
6384,,0,nan,nan
6405,,0,nan,nan
6414,,0,nan,nan
6415,,0,nan,nan
6418,,0,nan,nan
6424,,0,nan,nan
6425,,0,nan,nan
6434,,0,nan,nan
6439,,0,nan,nan
6443,,0,nan,nan
6449,,0,nan,nan
6451,,0,nan,nan
6452,,0,nan,nan
6456,,0,nan,nan
6457,,0,nan,nan
6460,,0,nan,nan
6471,,0,nan,nan
6473,,0,nan,nan
6480,,0,nan,nan
6481,,0,nan,nan
6486,,0,nan,nan
6492,,0,nan,nan
6494,,0,nan,nan
6495,,0,nan,nan
6496,,0,nan,nan
6497,,0,nan,nan
6498,,0,nan,nan
6505,,0,nan,nan
6506,,0,nan,nan
6510,,0,nan,nan
6511,,0,nan,nan
6514,,0,nan,nan
6521,,0,nan,nan
6524,,0,nan,nan
6528,,0,nan,nan
6529,,0,nan,nan
6533,,0,nan,nan
6540,,0,nan,nan
6541,,0,nan,nan
6542,,0,nan,nan
6556,,0,nan,nan
6557,,0,nan,nan
6567,,0,nan,nan
6571,,0,nan,nan
6575,,0,nan,nan
6576,,0,nan,nan
6580,,0,nan,nan
6581,,0,nan,nan
6583,,0,nan,nan
6594,,0,nan,nan
6599,,0,nan,nan
6602,,0,nan,nan
6625,,0,nan,nan
6632,,0,nan,nan
6636,,0,nan,nan
6638,,0,nan,nan
6643,,0,nan,nan
6644,,0,nan,nan
6645,,0,nan,nan
6663,,0,nan,nan
6664,,0,nan,nan
6666,,0,nan,nan
6670,,0,nan,nan
6678,,0,nan,nan
6681,,0,nan,nan
6684,,0,nan,nan
6686,,0,nan,nan
6690,,0,nan,nan
6696,,0,nan,nan
6698,,0,nan,nan
6699,,0,nan,nan
6701,,0,nan,nan
6705,,0,nan,nan
6715,,0,nan,nan
6720,,0,nan,nan
6732,,0,nan,nan
6736,,0,nan,nan
6744,,0,nan,nan
6753,,0,nan,nan
6760,,0,nan,nan
6761,,0,nan,nan
6766,,0,nan,nan
6770,,0,nan,nan
6772,,0,nan,nan
6782,,0,nan,nan
6786,,0,nan,nan
6788,,0,nan,nan
6789,,0,nan,nan
6793,,0,nan,nan
6797,,0,nan,nan
6803,,0,nan,nan
6807,,0,nan,nan
6811,,0,nan,nan
6829,,0,nan,nan
6836,,0,nan,nan
6837,,0,nan,nan
6843,,0,nan,nan
6848,,0,nan,nan
6849,,0,nan,nan
6852,,0,nan,nan
6855,,0,nan,nan
6856,,0,nan,nan
6871,,0,nan,nan
6873,,0,nan,nan
6877,,0,nan,nan
6881,,0,nan,nan
6886,,0,nan,nan
6890,,0,nan,nan
6896,,0,nan,nan
6898,,0,nan,nan
6902,,0,nan,nan
6904,,0,nan,nan
6917,,0,nan,nan
6921,,0,nan,nan
6925,,0,nan,nan
6939,,0,nan,nan
6944,,0,nan,nan
6946,,0,nan,nan
6947,,0,nan,nan
6949,,0,nan,nan
6956,,0,nan,nan
6959,,0,nan,nan
6966,,0,nan,nan
6969,,0,nan,nan
6983,,0,nan,nan
6998,,0,nan,nan
7002,,0,nan,nan
7004,,0,nan,nan
7015,,0,nan,nan
7022,,0,nan,nan
7032,,0,nan,nan
7035,,0,nan,nan
7036,,0,nan,nan
7037,,0,nan,nan
7042,,0,nan,nan
7044,,0,nan,nan
7045,,0,nan,nan
7046,,0,nan,nan
7059,,0,nan,nan
7063,,0,nan,nan
7065,,0,nan,nan
7071,,0,nan,nan
7073,,0,nan,nan
7076,,0,nan,nan
7079,,0,nan,nan
7081,,0,nan,nan
7094,,0,nan,nan
7097,,0,nan,nan
7106,,0,nan,nan
7110,,0,nan,nan
7118,,0,nan,nan
7119,,0,nan,nan
7122,,0,nan,nan
7123,,0,nan,nan
7135,,0,nan,nan
7141,,0,nan,nan
7142,,0,nan,nan
7144,,0,nan,nan
7157,,0,nan,nan
7163,,0,nan,nan
7168,,0,nan,nan
7170,,0,nan,nan
7180,,0,nan,nan
7200,,0,nan,nan
7203,,0,nan,nan
7208,,0,nan,nan
7209,,0,nan,nan
7210,,0,nan,nan
7211,,0,nan,nan
7213,,0,nan,nan
7214,,0,nan,nan
7222,,0,nan,nan
7232,,0,nan,nan
7233,,0,nan,nan
7235,,0,nan,nan
7236,,0,nan,nan
7239,,0,nan,nan
7242,,0,nan,nan
7247,,0,nan,nan
7255,,0,nan,nan
7258,,0,nan,nan
7260,,0,nan,nan
7261,,0,nan,nan
7264,,0,nan,nan
7283,,0,nan,nan
7293,,0,nan,nan
7295,,0,nan,nan
7299,,0,nan,nan
7301,,0,nan,nan
7305,,0,nan,nan
7306,,0,nan,nan
7308,,0,nan,nan
7324,,0,nan,nan
7336,,0,nan,nan
7339,,0,nan,nan
7340,,0,nan,nan
7345,,0,nan,nan
7347,,0,nan,nan
7348,,0,nan,nan
7349,,0,nan,nan
7350,,0,nan,nan
7354,,0,nan,nan
7358,,0,nan,nan
7363,,0,nan,nan
7369,,0,nan,nan
7371,,0,nan,nan
7372,,0,nan,nan
7374,,0,nan,nan
7375,,0,nan,nan
7393,,0,nan,nan
7394,,0,nan,nan
7396,,0,nan,nan
7399,,0,nan,nan
7406,,0,nan,nan
7407,,0,nan,nan
7408,,0,nan,nan
7414,,0,nan,nan
7423,,0,nan,nan
7429,,0,nan,nan
7431,,0,nan,nan
7444,,0,nan,nan
7454,,0,nan,nan
7455,,0,nan,nan
7458,,0,nan,nan
7462,,0,nan,nan
7475,,0,nan,nan
7476,,0,nan,nan
7477,,0,nan,nan
7478,,0,nan,nan
7492,,0,nan,nan
7502,,0,nan,nan
7518,,0,nan,nan
7522,,0,nan,nan
7527,,0,nan,nan
7535,,0,nan,nan
7536,,0,nan,nan
7537,,0,nan,nan
7540,,0,nan,nan
7546,,0,nan,nan
7548,,0,nan,nan
7559,,0,nan,nan
7560,,0,nan,nan
7568,,0,nan,nan
7576,,0,nan,nan
7580,,0,nan,nan
7590,,0,nan,nan
7591,,0,nan,nan
7600,,0,nan,nan
7615,,0,nan,nan
7625,,0,nan,nan
7629,,0,nan,nan
7630,,0,nan,nan
7632,,0,nan,nan
7633,,0,nan,nan
7635,,0,nan,nan
7639,,0,nan,nan
7640,,0,nan,nan
7641,,0,nan,nan
7642,,0,nan,nan
7655,,0,nan,nan
7659,,0,nan,nan
7663,,0,nan,nan
7667,,0,nan,nan
7668,,0,nan,nan
7670,,0,nan,nan
7675,,0,nan,nan
7678,,0,nan,nan
7679,,0,nan,nan
7682,,0,nan,nan
7683,,0,nan,nan
7684,,0,nan,nan
7689,,0,nan,nan
7691,,0,nan,nan
7693,,0,nan,nan
7695,,0,nan,nan
7696,,0,nan,nan
7697,,0,nan,nan
7699,,0,nan,nan
7700,,0,nan,nan
7705,,0,nan,nan
7712,,0,nan,nan
7713,,0,nan,nan
7714,,0,nan,nan
7722,,0,nan,nan
7723,,0,nan,nan
7724,,0,nan,nan
7725,,0,nan,nan
7729,,0,nan,nan
7738,,0,nan,nan
7739,,0,nan,nan
7745,,0,nan,nan
7751,,0,nan,nan
7756,,0,nan,nan
7757,,0,nan,nan
7762,,0,nan,nan
7763,,0,nan,nan
7766,,0,nan,nan
7771,,0,nan,nan
7775,,0,nan,nan
7780,,0,nan,nan
7781,,0,nan,nan
7783,,0,nan,nan
7785,,0,nan,nan
7789,,0,nan,nan
7793,,0,nan,nan
7796,,0,nan,nan
7797,,0,nan,nan
7798,,0,nan,nan
7808,,0,nan,nan
7809,,0,nan,nan
7812,,0,nan,nan
7815,,0,nan,nan
7822,,0,nan,nan
7829,,0,nan,nan
7836,,0,nan,nan
7853,,0,nan,nan
7855,,0,nan,nan
7856,,0,nan,nan
7865,,0,nan,nan
7869,,0,nan,nan
7870,,0,nan,nan
7872,,0,nan,nan
7876,,0,nan,nan
7879,,0,nan,nan
7893,,0,nan,nan
7898,,0,nan,nan
7901,,0,nan,nan
7902,,0,nan,nan
7903,,0,nan,nan
7907,,0,nan,nan
7909,,0,nan,nan
7913,,0,nan,nan
7919,,0,nan,nan
7920,,0,nan,nan
7924,,0,nan,nan
7925,,0,nan,nan
7929,,0,nan,nan
7933,,0,nan,nan
7936,,0,nan,nan
7938,,0,nan,nan
7940,,0,nan,nan
7941,,0,nan,nan
7946,,0,nan,nan
7947,,0,nan,nan
7958,,0,nan,nan
7959,,0,nan,nan
7963,,0,nan,nan
7964,,0,nan,nan
7970,,0,nan,nan
7972,,0,nan,nan
7973,,0,nan,nan
7974,,0,nan,nan
7979,,0,nan,nan
7987,,0,nan,nan
7988,,0,nan,nan
7989,,0,nan,nan
7998,,0,nan,nan
8004,,0,nan,nan
8005,,0,nan,nan
8006,,0,nan,nan
8007,,0,nan,nan
8013,,0,nan,nan
8014,,0,nan,nan
8017,,0,nan,nan
8031,,0,nan,nan
8032,,0,nan,nan
8035,,0,nan,nan
8040,,0,nan,nan
8047,,0,nan,nan
8050,,0,nan,nan
8054,,0,nan,nan
8058,,0,nan,nan
8059,,0,nan,nan
8062,,0,nan,nan
8064,,0,nan,nan
8070,,0,nan,nan
8074,,0,nan,nan
8075,,0,nan,nan
8077,,0,nan,nan
8089,,0,nan,nan
8090,,0,nan,nan
8096,,0,nan,nan
8099,,0,nan,nan
8104,,0,nan,nan
8106,,0,nan,nan
8113,,0,nan,nan
8125,,0,nan,nan
8126,,0,nan,nan
8130,,0,nan,nan
8141,,0,nan,nan
8148,,0,nan,nan
8151,,0,nan,nan
8156,,0,nan,nan
8159,,0,nan,nan
8163,,0,nan,nan
8169,,0,nan,nan
8171,,0,nan,nan
8174,,0,nan,nan
8177,,0,nan,nan
8186,,0,nan,nan
8187,,0,nan,nan
8189,,0,nan,nan
8195,,0,nan,nan
8205,,0,nan,nan
8211,,0,nan,nan
8213,,0,nan,nan
8218,,0,nan,nan
8227,,0,nan,nan
8230,,0,nan,nan
8236,,0,nan,nan
8238,,0,nan,nan
8239,,0,nan,nan
8259,,0,nan,nan
8260,,0,nan,nan
8261,,0,nan,nan
8262,,0,nan,nan
8270,,0,nan,nan
8277,,0,nan,nan
8280,,0,nan,nan
8281,,0,nan,nan
8287,,0,nan,nan
8291,,0,nan,nan
8295,,0,nan,nan
8302,,0,nan,nan
8304,,0,nan,nan
8313,,0,nan,nan
8320,,0,nan,nan
8321,,0,nan,nan
8329,,0,nan,nan
8333,,0,nan,nan
8337,,0,nan,nan
8343,,0,nan,nan
8346,,0,nan,nan
8353,,0,nan,nan
8356,,0,nan,nan
8364,,0,nan,nan
8365,,0,nan,nan
8371,,0,nan,nan
8376,,0,nan,nan
8380,,0,nan,nan
8382,,0,nan,nan
8388,,0,nan,nan
8389,,0,nan,nan
8404,,0,nan,nan
8408,,0,nan,nan
8410,,0,nan,nan
8412,,0,nan,nan
8414,,0,nan,nan
8418,,0,nan,nan
8419,,0,nan,nan
8421,,0,nan,nan
8425,,0,nan,nan
8430,,0,nan,nan
8431,,0,nan,nan
8432,,0,nan,nan
8434,,0,nan,nan
8435,,0,nan,nan
8438,,0,nan,nan
8439,,0,nan,nan
8445,,0,nan,nan
8447,,0,nan,nan
8454,,0,nan,nan
8460,,0,nan,nan
8461,,0,nan,nan
8464,,0,nan,nan
8466,,0,nan,nan
8473,,0,nan,nan
8479,,0,nan,nan
8486,,0,nan,nan
8491,,0,nan,nan
8493,,0,nan,nan
8501,,0,nan,nan
8502,,0,nan,nan
8504,,0,nan,nan
8505,,0,nan,nan
8506,,0,nan,nan
8512,,0,nan,nan
8524,,0,nan,nan
8525,,0,nan,nan
8535,,0,nan,nan
8546,,0,nan,nan
8549,,0,nan,nan
8555,,0,nan,nan
8563,,0,nan,nan
8570,,0,nan,nan
8573,,0,nan,nan
8576,,0,nan,nan
8577,,0,nan,nan
8588,,0,nan,nan
8589,,0,nan,nan
8592,,0,nan,nan
8595,,0,nan,nan
8602,,0,nan,nan
8603,,0,nan,nan
8606,,0,nan,nan
8607,,0,nan,nan
8613,,0,nan,nan
8620,,0,nan,nan
8624,,0,nan,nan
8628,,0,nan,nan
8639,,0,nan,nan
8649,,0,nan,nan
8652,,0,nan,nan
8662,,0,nan,nan
8663,,0,nan,nan
8666,,0,nan,nan
8679,,0,nan,nan
8681,,0,nan,nan
8683,,0,nan,nan
8686,,0,nan,nan
8690,,0,nan,nan
8691,,0,nan,nan
8693,,0,nan,nan
8696,,0,nan,nan
8698,,0,nan,nan
8701,,0,nan,nan
8704,,0,nan,nan
8708,,0,nan,nan
8712,,0,nan,nan
8715,,0,nan,nan
8722,,0,nan,nan
8723,,0,nan,nan
8724,,0,nan,nan
8732,,0,nan,nan
8733,,0,nan,nan
8735,,0,nan,nan
8736,,0,nan,nan
8741,,0,nan,nan
8745,,0,nan,nan
8758,,0,nan,nan
8763,,0,nan,nan
8764,,0,nan,nan
8769,,0,nan,nan
8773,,0,nan,nan
8785,,0,nan,nan
8787,,0,nan,nan
8789,,0,nan,nan
8795,,0,nan,nan
8796,,0,nan,nan
8806,,0,nan,nan
8808,,0,nan,nan
8813,,0,nan,nan
8815,,0,nan,nan
8816,,0,nan,nan
8823,,0,nan,nan
8825,,0,nan,nan
8830,,0,nan,nan
8831,,0,nan,nan
8832,,0,nan,nan
8834,,0,nan,nan
8835,,0,nan,nan
8847,,0,nan,nan
8849,,0,nan,nan
8864,,0,nan,nan
8865,,0,nan,nan
8866,,0,nan,nan
9435,,0,nan,nan
9436,,0,nan,nan
9437,,0,nan,nan
9438,,0,nan,nan
9439,,0,nan,nan
9440,,0,nan,nan
9441,,0,nan,nan
9442,,0,nan,nan
9443,,0,nan,nan
9444,,0,nan,nan
9445,,0,nan,nan
9446,,0,nan,nan
9447,,0,nan,nan
9448,,0,nan,nan
9449,,0,nan,nan
9450,,0,nan,nan
9451,,0,nan,nan
9452,,0,nan,nan
9453,,0,nan,nan
9454,,0,nan,nan
9455,,0,nan,nan
9456,,0,nan,nan
9457,,0,nan,nan
9458,,0,nan,nan
9459,,0,nan,nan
9460,,0,nan,nan
9461,,0,nan,nan
9462,,0,nan,nan
9463,,0,nan,nan
9464,,0,nan,nan
9465,,0,nan,nan
9466,,0,nan,nan
9467,,0,nan,nan
9468,,0,nan,nan
9469,,0,nan,nan
9470,,0,nan,nan
9471,,0,nan,nan
9472,,0,nan,nan
9473,,0,nan,nan
9474,,0,nan,nan
9475,,0,nan,nan
9476,,0,nan,nan
9477,,0,nan,nan
9478,,0,nan,nan
9479,,0,nan,nan
9480,,0,nan,nan
9481,,0,nan,nan
9482,,0,nan,nan
9483,,0,nan,nan
9484,,0,nan,nan
9485,,0,nan,nan
9486,,0,nan,nan
9487,,0,nan,nan
9488,,0,nan,nan
9489,,0,nan,nan
9490,,0,nan,nan
9491,,0,nan,nan
9492,,0,nan,nan
9493,,0,nan,nan
9494,,0,nan,nan
9495,,0,nan,nan
9496,,0,nan,nan
9497,,0,nan,nan
9498,,0,nan,nan
9499,,0,nan,nan
9500,,0,nan,nan
9501,,0,nan,nan
9502,,0,nan,nan
9503,,0,nan,nan
9504,,0,nan,nan
9505,,0,nan,nan
9506,,0,nan,nan
9507,,0,nan,nan
9508,,0,nan,nan
9509,,0,nan,nan
9510,,0,nan,nan
9511,,0,nan,nan
9512,,0,nan,nan
9513,,0,nan,nan
9514,,0,nan,nan
9515,,0,nan,nan
9516,,0,nan,nan
9517,,0,nan,nan
9518,,0,nan,nan
9519,,0,nan,nan
9520,,0,nan,nan
9521,,0,nan,nan
9522,,0,nan,nan
9523,,0,nan,nan
9524,,0,nan,nan
9525,,0,nan,nan
9526,,0,nan,nan
9527,,0,nan,nan
9528,,0,nan,nan
9529,,0,nan,nan
9530,,0,nan,nan
9531,,0,nan,nan
9532,,0,nan,nan
9533,,0,nan,nan
9534,,0,nan,nan
9535,,0,nan,nan
9536,,0,nan,nan
9537,,0,nan,nan
9538,,0,nan,nan
9539,,0,nan,nan
9540,,0,nan,nan
9541,,0,nan,nan
9542,,0,nan,nan
9543,,0,nan,nan
9544,,0,nan,nan
9545,,0,nan,nan
9546,,0,nan,nan
9547,,0,nan,nan
9548,,0,nan,nan
9549,,0,nan,nan
9550,,0,nan,nan
9551,,0,nan,nan
9552,,0,nan,nan
9553,,0,nan,nan
9554,,0,nan,nan
9555,,0,nan,nan
9556,,0,nan,nan
9557,,0,nan,nan
9558,,0,nan,nan
9559,,0,nan,nan
9560,,0,nan,nan
9561,,0,nan,nan
9562,,0,nan,nan
9563,,0,nan,nan
9564,,0,nan,nan
9565,,0,nan,nan
9566,,0,nan,nan
9567,,0,nan,nan
9568,,0,nan,nan
9569,,0,nan,nan
9570,,0,nan,nan
9571,,0,nan,nan
9572,,0,nan,nan
9573,,0,nan,nan
9574,,0,nan,nan
9575,,0,nan,nan
9576,,0,nan,nan
9577,,0,nan,nan
9578,,0,nan,nan
9579,,0,nan,nan
9580,,0,nan,nan
9581,,0,nan,nan
9582,,0,nan,nan
9583,,0,nan,nan
9584,,0,nan,nan
9585,,0,nan,nan
9586,,0,nan,nan
9587,,0,nan,nan
9588,,0,nan,nan
9589,,0,nan,nan
9590,,0,nan,nan
9591,,0,nan,nan
9592,,0,nan,nan
9593,,0,nan,nan
9594,,0,nan,nan
9595,,0,nan,nan
9596,,0,nan,nan
9597,,0,nan,nan
9598,,0,nan,nan
9599,,0,nan,nan
9600,,0,nan,nan
9601,,0,nan,nan
9602,,0,nan,nan
9603,,0,nan,nan
9604,,0,nan,nan
9605,,0,nan,nan
9606,,0,nan,nan
9607,,0,nan,nan
9608,,0,nan,nan
9609,,0,nan,nan
9610,,0,nan,nan
9611,,0,nan,nan
9612,,0,nan,nan
9613,,0,nan,nan
9614,,0,nan,nan
9615,,0,nan,nan
9616,,0,nan,nan
9617,,0,nan,nan
9618,,0,nan,nan
9619,,0,nan,nan
9620,,0,nan,nan
9621,,0,nan,nan
9622,,0,nan,nan
9623,,0,nan,nan
9624,,0,nan,nan
9625,,0,nan,nan
9626,,0,nan,nan
9627,,0,nan,nan
9628,,0,nan,nan
9629,,0,nan,nan
9630,,0,nan,nan
9631,,0,nan,nan
9632,,0,nan,nan
9633,,0,nan,nan
9634,,0,nan,nan
9635,,0,nan,nan
9636,,0,nan,nan
9637,,0,nan,nan
9638,,0,nan,nan
9639,,0,nan,nan
9640,,0,nan,nan
9641,,0,nan,nan
9642,,0,nan,nan
9643,,0,nan,nan
9644,,0,nan,nan
9645,,0,nan,nan
9646,,0,nan,nan
9647,,0,nan,nan
9648,,0,nan,nan
9649,,0,nan,nan
9650,,0,nan,nan
9651,,0,nan,nan
9652,,0,nan,nan
9653,,0,nan,nan
9654,,0,nan,nan
9655,,0,nan,nan
9656,,0,nan,nan
9657,,0,nan,nan
9658,,0,nan,nan
9659,,0,nan,nan
9660,,0,nan,nan
9661,,0,nan,nan
9662,,0,nan,nan
9663,,0,nan,nan
9664,,0,nan,nan
9665,,0,nan,nan
9666,,0,nan,nan
9667,,0,nan,nan
9668,,0,nan,nan
9669,,0,nan,nan
9670,,0,nan,nan
9671,,0,nan,nan
9672,,0,nan,nan
9673,,0,nan,nan
9674,,0,nan,nan
9675,,0,nan,nan
9676,,0,nan,nan
9677,,0,nan,nan
9678,,0,nan,nan
9679,,0,nan,nan
9680,,0,nan,nan
9681,,0,nan,nan
9682,,0,nan,nan
9683,,0,nan,nan
9684,,0,nan,nan
9685,,0,nan,nan
9686,,0,nan,nan
9687,,0,nan,nan
9688,,0,nan,nan
9689,,0,nan,nan
9690,,0,nan,nan
9691,,0,nan,nan
9692,,0,nan,nan
9693,,0,nan,nan
9694,,0,nan,nan
9695,,0,nan,nan
9696,,0,nan,nan
9697,,0,nan,nan
9698,,0,nan,nan
9699,,0,nan,nan
9700,,0,nan,nan
9701,,0,nan,nan
9702,,0,nan,nan
