name,task,url,price,saves,likes,stars,period
Kel,CLI productivity enhancement,https://kel.qainsights.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,11,N/A,N/A,december
RePic AI,Image enhancement,https://repic.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $24/mo,23,N/A,N/A,december
Amy,SAT preparation,https://sat.amy.app/?ref=taaft&utm_source=taaft&utm_medium=referral,From $20,5,N/A,N/A,december
AICartoonGenerator,Cartoon generation,https://aicartoongenerator.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,43,1,5.0,december
eBicycles.ai,E-bike consulting,https://www.ebicycles.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,december
Thepanel,User experience analysis,https://thepanel.framer.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
Haptik,Customer engagement,https://www.haptik.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,N/A,december
Claude for Sheets,Spreadsheet tasks,https://workspace.google.com/marketplace/app/claude_for_sheets/909417792257?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,9,N/A,N/A,december
TradingView Script Helper,Tradingview scripting,https://chat.openai.com/g/g-7pMMEzL3b-tradingview-script-helper?ref=taaft&utm_source=taaft&utm_medium=referral,Free,4,N/A,N/A,december
Prompt Innovator,Prompt generation,https://chat.openai.com/g/g-8TAaVqFHB-prompt-innovator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Task Management Assistance,Task management,https://chat.openai.com/g/g-hGUhWuR1k-task-management-assistance?ref=taaft&utm_source=taaft&utm_medium=referral,Free,5,N/A,N/A,december
Reframe Your Business,Business reframing,https://chat.openai.com/g/g-iF0PFEA6Q-reframe-your-business?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
AI Zero to Hero GPT,Content generation,https://chat.openai.com/g/g-7nTrU6TND-ai-zero-to-hero-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Starship Colony GPT,Game information retrieval,https://chat.openai.com/g/g-j9YjLQHZx-starship-colony-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Boolio Legacy,Stock market analysis,https://chat.openai.com/g/g-jGumswFA4-boolio-legacy?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Pelles GPT for estimators,Mep estimations,https://chat.openai.com/g/g-jyxyl0fHR-pelles-gpt-for-estimators?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Insight Extraction,Data analytics,https://chat.openai.com/g/g-kdqjkkss2-insight-extraction?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
AI Categorizer Pro,Content categorization,https://chat.openai.com/g/g-khODVhK33-ai-categorizer-pro?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Monk GPT,Spiritual guidance,https://chat.openai.com/g/g-mXaQ8oEQQ-monk-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
AI Complexity Advancement Blueprint,Ai complexity management,https://chat.openai.com/g/g-npq4cWt4n-ai-complexity-advancement-blueprint?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Missing Cluster Identification Program,Cluster data integration,https://chat.openai.com/g/g-ovshfA1dC-missing-cluster-identification-program?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Ask Alice,Emotional support,https://chat.openai.com/g/g-pP07NTjWG-ask-alice?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Future Forward Business Builder,Sustainable business strategizing,https://chat.openai.com/g/g-pUI92aPOP-future-forward-business-builder?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Alexandre Leroy: Architecte de Solutions Cloud,Cloud architecture consulting,https://chat.openai.com/g/g-q07imE2YO-alexandre-leroy-architecte-de-solutions-cloud?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Decision Science,Bias decision-making,https://chat.openai.com/g/g-qKFr2aLWg-decision-science?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
The Digital Dan Sodergren,Expert consulting,https://chat.openai.com/g/g-ry9xT1LMF-the-digital-dan-sodergren?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Serenity Sage,Stress management,https://chat.openai.com/g/g-sxe27O5j5-serenity-sage?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
TryOnHub,Outfits,https://www.tryonhub.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $50/mo,4,1,4.0,december
Kingshiper,Vocal removal,https://www.kingshiper.com/voice?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Tripo3D,3D images,https://www.tripo3d.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
Osmosis,News summaries,https://osmosis.fm/home?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
TryHairstyle,Hairstyles,https://tryhairstyle.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $19,2,N/A,N/A,december
Voqal,Voice coding,https://voqal.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Simplified Tattoo Generator,Tattoos,https://simplified.com/ai-tattoo-generator/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Music.AI,Music creation,https://music.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $25/mo,1,N/A,N/A,december
AnimateDiff,Image animations,https://www.animatediff.org/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,N/A,N/A,december
Zoom AI Companion,Productivity,https://www.zoom.com/en/ai-assistant/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from €13.99/mo,16,N/A,5.0,december
Mysports AI,Sports prediction,https://mysports.ai/en?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $200/mo,29,5,5.0,december
Lullaby Wonders,Lullabies,https://www.lullabywonders.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,5,N/A,N/A,december
Painboard,Customer feedback analysis,https://usepainboard.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,N/A,N/A,december
Giftit,Gift ideas,https://www.giftit.social/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,9,N/A,N/A,december
Ireadfaster,Video summaries,https://chromewebstore.google.com/detail/ireadfaster/anfeloimdjdeilmiklmpnckkpdgjehhp?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,28,2,1.0,december
Warden,Security design reviews,https://trywarden.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,december
Hisanta.ai,Chatting with Santa,https://www.hisanta.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,5.0,december
PodulateAI,Video interaction,https://podulate.azen.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Tags,Graffiti generation,https://chat.openai.com/g/g-Bj1ZkWDNr-tags?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
NutritionGPT,Diet plans,https://chat.openai.com/g/g-UMzKZQ9Jx-nutritiongpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Hubble,Customer feedback analysis,https://hubble.cx/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Chattermill,Team collaboration,https://chattermill.com/product/copilot?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
The Secret of Funk City: Tokyo Nights,Adventure game,https://chat.openai.com/g/g-eNHUfxW8f-the-secret-of-funk-city-tokyo-nights?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Shakespeare,Literary exploration,https://chat.openai.com/g/g-laRtOtjwJ-shakespeare?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Let's Start the Interview,Interview preparation,https://chat.openai.com/g/g-v7vB6ybof-let-s-start-the-interview?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Blunt Advisor,Sarcastic conversations,https://chat.openai.com/g/g-mC531uYUT-blunt-advisor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
InstaCaption,Instagram captions,https://chat.openai.com/g/g-nGbdfKHQk-instacaption?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
NoozCraft,Newsletters,https://www.noozcraft.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $19/mo,N/A,N/A,N/A,december
Article Druid,News writing,https://chat.openai.com/g/g-pvMgOlMxz-article-druid-news-stories?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Moon Phase Wallpaper Maker,Moon wallpapers,https://chat.openai.com/g/g-r8kAOrLR1-moon-phase-wallpaper-maker?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Simplexity (TM),Keyword-based summaries,https://chat.openai.com/g/g-u8JpoytFd-simplexity-tm?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
ModiGPT,Modi insights,https://chat.openai.com/g/g-uDk0EFRsz-modigpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
ChatCoach,Conversation skills,https://chatcoach.io/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $2.99/mo,N/A,1,5.0,december
Cappella,Baby cry analysis,https://apps.apple.com/fr/app/cappella/id6461013190?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
Interviewable,Interview preparation,https://interviewable.io/?ref=taaft&utm_source=taaft&utm_medium=referral,From $12/mo,N/A,N/A,N/A,december
TranslateAudio.co,Video translation,https://translateaudio.co/?ref=taaft&utm_source=taaft&utm_medium=referral,From $2.99,N/A,N/A,N/A,december
Design Sense,Interior design,https://www.designsense.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9.99/mo,1,N/A,N/A,december
DeFichain Demystified GPT,Defi learning,https://chat.openai.com/g/g-4748K7SHF-defichain-demystified?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
MusicFX,Music creation,https://aitestkitchen.withgoogle.com/tools/music-fx?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Inkey,Academic writing,https://www.inkey.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free & paid from $5/mo,31,N/A,N/A,december
WavoAI,Audio transcription,https://wavoai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $2/hr,459,2,5.0,december
Hydra,Music creation,https://rightsify.com/hydra/?ref=taaft&utm_source=taaft&utm_medium=referral,From $99/mo,33,N/A,N/A,december
WorkRamp,Employee development,https://www.workramp.com/products/employee-learning/ai-powered-lms/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
Gait Analyzer,Gait analysis,https://gaitanalyzer.health/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,14,N/A,N/A,december
Squadpilot,Organizational profiles,https://profile-builder.squadpilot.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,10,N/A,N/A,december
Solo AI,Website building,https://soloist.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,40,N/A,N/A,december
Channel1 AI,News,https://www.channel1.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
GoSearch,Search engine,https://www.gosearch.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,14,N/A,N/A,december
ML Blocks,Images,https://www.mlblocks.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
TSwift,Chatting with Taylor Swift,https://www.tswift.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
Emergency Medical Technician (EMT),Emt education,https://chat.openai.com/g/g-BCSKtJlO4-emergency-medical-technician-emt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Pacific Islands,Pacific islands exploration,https://chat.openai.com/g/g-DAKY07pXX-pacific-islands?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Karen GPT,Sassy dialogues,https://chat.openai.com/g/g-Fa2KCysn9-karen-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
EMT (Emergency Medical Technician),Emt education,https://chat.openai.com/g/g-H4hjPMkTw-emt-emergency-medical-technician?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Prison,Prison guidance,https://chat.openai.com/g/g-KNMkbm6YJ-prison?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
The Ethical GPT,Ethical conversations,https://chat.openai.com/g/g-MUvjhPcM3-the-ethical-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Stey,User experience analysis,https://stey.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
TOP Analyzer,Tweet analysis,https://chat.openai.com/g/g-gBOYN5ypl-top-analyzer?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Echonotes,Note-taking,https://echonotes.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Automated Meta-Prompt Refinement,Prompt refinement,https://chat.openai.com/g/g-lxVORMQae-automated-meta-prompt-refinement?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
CRM (Customer Relationship Management),Crm guidance,https://chat.openai.com/g/g-lzeFhLV5A-crm-customer-relationship-management?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Crypto Analytic Advisor,Crypto market analysis,https://chat.openai.com/g/g-nMCZVK5dc-crypto-analytic-advisor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
MindMap,Concept maps,https://chat.openai.com/g/g-qCvM8jvP8-mindmap?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Text Adventure Game,Interactive storytelling,https://chat.openai.com/g/g-sBOtcuMuy-text-adventure-game?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Theory Navigator,Academic mentoring,https://chat.openai.com/g/g-shiw9e1Mj-theory-navigator?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Alli's AI Education Guide,Educational ai guidance,https://chat.openai.com/g/g-u30UK75wp-alli-s-ai-education-guide?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Gemini Pro Chat,Chatting,https://geminiprochat.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
PenPal,Customer support,https://www.penpalplayground.com/landing?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
DevMind,Software development,https://www.thedevs.org/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AI Baby Face Generator,Future baby images,https://aibabyfacegenerator.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $10,N/A,N/A,N/A,december
GoSpeech,Video translation,https://gospeech.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
10LevelUp,Short videos,https://10levelup.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From €8.33/mo,1,N/A,N/A,december
Resume Screening AI,Resume analysis,https://resumescreening.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Demostack,Data mockups,https://www.demostack.com/platform/features/ai-data-generator?ref=taaft&utm_source=taaft&utm_medium=referral,From $15000,N/A,N/A,N/A,december
ChatPuma,Customer support,https://chatpuma.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $19/mo,N/A,N/A,N/A,december
Boldicius,Project proposals,https://boldici.us/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from €29/mo,18,N/A,5.0,december
Photo to Anime,Anime image generation,https://photo-to-anime.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,2,5.0,december
Genji,Browser automation,https://www.genji.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,N/A,3.7,december
Labophase,LLM comparison,https://www.labophase.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,1,5.0,december
foodmfersGPT,Food-themed artwork,https://chat.openai.com/g/g-3AHe0lxjv-foodmfersgpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
NothingBot,User engagement,https://chat.openai.com/g/g-PyRFyiMOn-nothingbot?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
YacBot,Corporate communication management,https://chat.openai.com/g/g-SGMbfjt07-yacbot?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Competitive Analysis Agent,Competition research,https://chat.openai.com/g/g-mMwIpGwE6-competitive-analysis-agent?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
SOC Copilot,Cybersecurity assistance,https://chat.openai.com/g/g-qvSadylbt-soc-copilot?ref=taaft&utm_source=taaft&utm_medium=referral,Free,2,N/A,N/A,december
Planning Steps,Task breakdown,https://chat.openai.com/g/g-rCNRJVnTk-planning-steps?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
AI Monstaz,Digital monsters,https://aimonstaz.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Fithex,Content generation,https://fithex.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9,N/A,N/A,N/A,december
Name Brewery,Domain name ideas,https://namebrewery.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $12/mo,1,N/A,N/A,december
ImagePipeline,Bulk image generation,https://www.imagepipeline.io/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9,N/A,N/A,5.0,december
AICamp,Productivity,https://aicamp.so/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Osito,Group travel planning,https://osito.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
SciPub,Academic writing,https://scipubplus.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
AskDocs,Document Q&A,https://www.askdocs.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9/mo,N/A,N/A,N/A,december
!keto,Nutritional advice,https://chat.openai.com/g/g-XQXy4jDdd-keto?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,1,5.0,december
Aleah,Content generation,https://aleahai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $3.99/mo,N/A,N/A,N/A,december
Ghost Craft,Blogs,https://ghostcraft.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
BrickifyMe,Lego avatars,https://www.brickifyme.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Outfit Anyone,Outfits,https://humanaigc.github.io/outfit-anyone/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Post:On,Linkedin engagements,https://chat.openai.com/g/g-97bDRI70a-post-on?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Eleo,Content generation,https://eleo.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $7.5/mo,N/A,N/A,N/A,december
Storia Lab,Image editing,https://www.storia.ai/lab?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,17,N/A,5.0,december
GienjiBot,Chatting,https://t.me/gienjibot?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,1,5.0,december
Local Falcon,Local SEO tracking,https://www.localfalcon.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $24.99/mo,12,1,5.0,december
AIGA,Agents,https://www.aiga.agency/?ref=taaft&utm_source=taaft&utm_medium=referral,From $545,10,N/A,N/A,december
HitPaw Voice Changer,Voice changing,https://www.hitpaw.com/voice-changer.html?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,21,N/A,2.0,december
Ropuz App,Prototyping,https://ropuz.com/app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,N/A,N/A,december
Vidycon,Video conferencing,https://vidycon.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $3,5,N/A,N/A,december
Screenshot AI,Screenshot management,https://play.google.com/store/apps/details?id=com.ss.assistant.screenshot_assistant&ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,35,N/A,N/A,december
Phi-2 by Microsoft,Large Language Models,https://www.microsoft.com/en-us/research/blog/phi-2-the-surprising-power-of-small-language-models/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,17,N/A,N/A,december
Intelligent Alpha GPT,Investment strategies,https://chat.openai.com/g/g-4K724w7y9-intelligent-alpha-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Packaging Expert,Youtube thumbnail optimization,https://chat.openai.com/g/g-nV0xRgkiY-packaging-expert?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
SiliconValley,Tech storytelling,https://chat.openai.com/g/g-ntYA4DmkD-siliconvalley?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Paradigm Corp,Business simulation,https://chat.openai.com/g/g-o9gNkYxdI-paradigm-corp?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Trend Scout,Global trends analysis,https://chat.openai.com/g/g-pbPHl9sDv-trend-scout?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Brick Avatar GPT,Lego avatars,https://chat.openai.com/g/g-SijSY13R8-brick-avatar?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Audio Sculptor,Music mastering,https://chat.openai.com/g/g-r9cg302DW-audio-sculptor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,december
MarcBoardGame,Game history education,https://chat.openai.com/g/g-sYimlzwQO-marcboardgame?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
FrenchMentor,French lessons,https://chat.openai.com/g/g-sn8bF3ntv-frenchmentor?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
YouTube Growth Master,Youtube channel optimization,https://chat.openai.com/g/g-tR0FBkZWH-noyoutube-growth-master?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Mystic Maestro,Magical chatting,https://chat.openai.com/g/g-tYq5qDZnk-mystic-maestro?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
LoopPanel,User experience analysis,https://www.looppanel.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $30/mo,N/A,N/A,N/A,december
Counterfeit Detector,Product authentication,https://chat.openai.com/g/g-pwzXZN5bC-counterfeit-detector?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
PONS AI,Greeting cards,https://app.pons.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
DigitalFriends,Chatting,https://digitalfriends.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
GrowEasy,Customer leads,https://groweasy.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
QuotesAI,Quote images,https://quotes-ai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Pixplain,Image analysis,https://www.getmerlin.in/pixplain?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
THERAi,Content generation,https://www.therai.me/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
The I Need Motivation AI,Motivational coach,https://chat.openai.com/g/g-03tjpnfJp-the-i-need-motivation-ai?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
YouChat,Youtube video Q&A,https://chat.openai.com/g/g-jr9TOyaxH-youchat?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Whisper Memo Dictation,Speech to text,https://apps.apple.com/us/app/whisper-memo-dictation/id1669999107?ref=taaft&utm_source=taaft&utm_medium=referral,Free $29.99,1,N/A,N/A,december
Imagen2 by Google,Image generation,https://cloud.google.com/blog/products/ai-machine-learning/imagen-2-on-vertex-ai-is-now-generally-available?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,41,N/A,N/A,december
Aitida Test Suite,Website testing,https://test.aitida.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,17,N/A,N/A,december
Turbo.Art,Image generation,https://turbo.art/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,22,N/A,N/A,december
Tu Coach Para El xito,Personal development,https://chat.openai.com/g/g-4kuY1Fp1p-tu-coach-para-el-exito?ref=taaft&utm_source=taaft&utm_medium=referral,Free,3,N/A,N/A,december
Audiobox by Meta,Advanced audio generation,https://audiobox.metademolab.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,23,1,2.0,december
AIEmployee,Workflow automation,https://aiemploye.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,N/A,N/A,december
Furina,Adventurous conversations,https://chat.openai.com/g/g-LBt8Tb5ck-furina?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
Chat With Youtube,YouTube video Q&A,https://chatwithyoutube.pro/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Retirement Planning,Retirement advice,https://chat.openai.com/g/g-pQnXelbFm-retirement-planning?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Addy for Data Analytics,Power bi guidance,https://chat.openai.com/g/g-rEoOwVRzH-addytm-for-data-analytics?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
Tech Troubleshooter,It support,https://chat.openai.com/g/g-tfrohLOd8-tech-troubleshooter?ref=taaft&utm_source=taaft&utm_medium=referral,Free,1,N/A,N/A,december
GPTURER,Website data extraction,https://gpturer.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Kiru AI,Job recruitment,https://kiru.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
LeadFinder,Customer leads,https://leadfinder.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Life Story AI,Family biographies,https://life-story.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,$249,1,N/A,N/A,december
RealEngineers,Engineer recruitment,https://realengineersai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AMARI,Men's health advice,https://thebrocode.carrd.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ChatAvatar.me,Conversational avatars,https://www.chatavatar.me/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,N/A,N/A,december
